1123200,0,Comp030334,Comp673072,6,Port46572,Port84474,5,5,285,805
1123200,0,Comp030334,Comp686563,6,Port61606,80,5,3,281,1409
1123200,0,Comp030334,Comp708736,6,Port82722,Port38818,1,1,60,46
1123200,0,Comp030334,Comp784572,6,Port22388,8080,5,4,285,216
1123200,0,Comp030334,Comp801677,6,Port37346,443,10,7,1429,4935
1123200,0,Comp030334,Comp804839,6,Port40898,Port85926,1,1,60,46
1123200,0,Comp030334,Comp872241,6,Port46639,Port24326,1,1,60,46
1123200,0,Comp030334,Comp872738,6,Port02987,443,10,7,1541,4183
1123200,0,Comp030334,Comp872738,6,Port58186,443,10,7,1509,4183
1123200,0,Comp030334,Comp919896,6,Port40273,Port95765,4,3,216,164
1123200,0,Comp030334,Comp919896,6,Port70132,Port95765,5,5,285,894
1123200,0,Comp030334,Comp940730,6,Port54522,443,10,7,1541,4233
1123200,0,Comp030334,Comp995183,6,Port54302,Port32067,4,3,216,164
1123200,0,Comp030334,Comp995183,6,Port87986,443,3,2,164,106
1123200,0,Comp030334,EnterpriseAppServer,6,5353,80,4,3,229,479
1123200,0,Comp030334,EnterpriseAppServer,6,Port01698,443,8,5,1293,1959
1123200,0,Comp030334,EnterpriseAppServer,6,Port01841,80,4,3,225,490
1123200,0,Comp030334,EnterpriseAppServer,6,Port04226,7006,4,3,216,164
1123200,0,Comp030334,EnterpriseAppServer,6,Port08957,80,4,3,233,352
1123200,0,Comp030334,EnterpriseAppServer,6,Port12067,7006,4,3,216,164
1123200,0,Comp030334,EnterpriseAppServer,6,Port24532,80,5,3,285,1409
1123200,0,Comp030334,EnterpriseAppServer,6,Port36598,80,5,3,277,853
1123200,0,Comp030334,EnterpriseAppServer,6,Port39629,80,4,3,225,345
1123200,0,Comp030334,EnterpriseAppServer,6,Port43324,443,1,1,60,46
1123200,0,Comp030334,EnterpriseAppServer,6,Port58567,80,5,3,285,1409
1123200,0,Comp030334,EnterpriseAppServer,6,Port59206,7004,4,3,216,164
1123200,0,Comp030334,EnterpriseAppServer,6,Port69030,Port89303,4,4,210,488
1123200,0,Comp030334,EnterpriseAppServer,6,Port77208,80,4,3,233,479
1123200,0,Comp030334,EnterpriseAppServer,6,Port92309,Port84474,4,3,216,164
1123200,0,Comp030334,EnterpriseAppServer,6,Port96057,443,9,5,1345,2884
1123200,0,Comp030334,EnterpriseAppServer,6,Port96439,7001,4,3,216,164
1123200,0,Comp030334,EnterpriseAppServer,6,Port97095,80,4,3,225,479
1123200,0,Comp030960,Comp576843,6,Port57287,80,5,0,398,0
1123200,0,Comp034689,Comp576843,6,Port91051,80,5,0,400,0
1123200,0,Comp035076,Comp576031,17,Port04434,514,1,0,222,0
1123200,0,Comp035955,Comp275646,17,Port48191,53,1,0,60,0
1123200,0,Comp045198,Comp576843,6,Port38830,80,5,0,398,0
1123200,0,Comp048039,Comp275646,17,Port18800,53,1,0,73,0
1123200,0,Comp050550,Comp275646,17,Port93648,53,1,0,64,0
1123200,0,Comp052693,Comp576843,6,Port13379,80,5,0,397,0
1123200,0,Comp059543,Comp576031,17,Port67683,514,1,0,244,0
1123200,0,Comp064818,Comp576031,17,Port44576,514,1,0,1356,0
1123200,0,Comp067013,ActiveDirectory,17,Port61013,389,1,0,191,0
1123200,0,Comp067013,ActiveDirectory,6,Port16708,88,6,0,1834,0
1123200,0,Comp067013,Comp275646,17,Port09336,53,1,0,60,0
1123200,0,Comp073202,Comp050909,6,Port38362,Port35983,0,1,0,46
1123200,0,Comp073202,Comp278079,6,Port53905,5432,0,17,0,9722
1123200,0,Comp073202,Comp278079,6,Port65435,5432,0,17,0,9722
1123200,0,Comp073202,Comp320202,6,Port00547,Port37171,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port01964,Port18541,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port02976,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port03673,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port05355,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port08590,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port08663,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port10443,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port10501,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port13475,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port15999,Port06370,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port16908,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port18122,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port18298,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port18566,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port20120,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port20635,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port20798,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port20867,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port22673,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port25932,Port03965,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port26118,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port26345,Port98489,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port27713,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port31745,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port37626,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port37694,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port40251,445,0,6,0,978
1123200,0,Comp073202,Comp320202,6,Port41944,Port94526,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port41948,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port41963,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port45154,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port47142,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port47532,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port48184,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port48924,Port51689,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port53627,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port55534,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port56214,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port57153,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port59217,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port59652,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port59789,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port62604,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port63080,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port64549,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port64877,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port65873,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port66502,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port67877,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port68121,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port68858,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port69439,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port69561,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port70124,Port42415,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port73176,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port73797,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port74234,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port74773,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port79694,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port80547,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port80751,Port53445,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port81829,Port47264,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port86265,Port57487,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port87386,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port87450,Port23118,0,4,0,1083
1123200,0,Comp073202,Comp320202,6,Port87719,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port90071,Port23118,0,3,0,177
1123200,0,Comp073202,Comp320202,6,Port91644,Port18541,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port92793,Port23118,0,4,0,1409
1123200,0,Comp073202,Comp320202,6,Port93793,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port95359,Port23118,0,5,0,1122
1123200,0,Comp073202,Comp320202,6,Port95703,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port97214,Port36822,0,1,0,46
1123200,0,Comp073202,Comp320202,6,Port97244,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port98919,Port23118,0,4,0,229
1123200,0,Comp073202,Comp320202,6,Port99575,445,0,4,0,788
1123200,0,Comp073202,Comp320202,6,Port99655,Port07787,0,1,0,46
1123200,0,Comp073202,Comp403238,6,Port11510,135,0,3,0,164
1123200,0,Comp073202,Comp403238,6,Port30910,443,0,2,0,106
1123200,0,Comp073202,Comp403238,6,Port58186,139,0,2,0,112
1123200,0,Comp073202,Comp943564,6,Port02754,Port66844,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port03188,Port63860,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port05923,Port18696,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port07357,Port13351,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port10336,Port16652,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port10689,Port69157,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port12263,Port49478,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port12433,107,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port12793,Port13418,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port13086,Port00244,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port14430,Port89033,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port17121,Port96826,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port17657,Port47441,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port18336,Port79748,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port19041,Port39138,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port20031,Port97065,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port20715,Port62666,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port21443,Port50694,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port22382,Port23118,0,3,0,158
1123200,0,Comp073202,Comp943564,6,Port22871,Port85841,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port23055,Port53396,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port23724,Port38670,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port25310,Port83292,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port27670,Port98855,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port29766,Port63277,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port36337,Port89385,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port36366,Port90759,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port36464,Port80748,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port39067,Port81952,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port39186,Port91780,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port40427,5222,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port40528,5061,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port43676,Port68066,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port45246,Port82705,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port45837,Port67206,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port46653,Port63513,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port47329,Port03830,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port54324,Port61392,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port55256,Port39432,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port56026,Port18623,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port57452,Port86512,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port57817,Port35759,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port59623,Port55988,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port60222,Port13595,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port60827,Port31154,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port61559,Port50347,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port61937,Port76503,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port62199,Port85707,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port62581,15,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port64584,Port19270,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port66397,Port92246,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port68663,Port22080,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port68681,Port73124,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port70928,Port02092,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port71625,Port04090,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port72923,Port07237,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port74610,Port85022,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port74985,Port56712,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port75439,Port31092,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port78877,Port22564,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port83187,Port77417,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port84866,Port92420,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port84938,Port36452,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port88984,6004,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port91200,Port39025,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port93279,Port45298,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port93653,Port28646,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port98796,Port03498,0,1,0,46
1123200,0,Comp073202,Comp943564,6,Port99593,Port94273,0,1,0,46
1123200,0,Comp073828,Comp275646,17,Port72247,53,1,0,60,0
1123200,0,Comp074064,Comp576031,17,Port61991,514,1,0,635,0
1123200,0,Comp074352,Comp576031,17,Port06803,514,1,0,244,0
1123200,0,Comp078659,Comp017957,17,Port70999,427,0,1,0,346
1123200,0,Comp078659,Comp059864,17,Port70999,427,0,1,0,339
1123200,0,Comp078659,Comp091154,17,Port70999,427,0,1,0,314
1123200,0,Comp078659,Comp145690,17,Port70999,427,0,1,0,416
1123200,0,Comp078659,Comp173177,17,Port70999,427,0,1,0,355
1123200,0,Comp078659,Comp447171,17,Port70999,427,0,1,0,347
1123200,0,Comp078659,Comp482876,17,Port70999,427,0,1,0,350
1123200,0,Comp078659,Comp557902,17,Port70999,427,0,1,0,364
1123200,0,Comp078659,Comp601031,17,Port70999,427,0,1,0,355
1123200,0,Comp078659,Comp623946,17,Port70999,427,0,1,0,346
1123200,0,Comp078659,Comp674646,17,Port70999,427,0,1,0,365
1123200,0,Comp078659,Comp749180,17,Port70999,427,0,1,0,394
1123200,0,Comp078659,Comp774494,17,Port70999,427,0,1,0,416
1123200,0,Comp078659,Comp885820,17,Port70999,427,0,1,0,368
1123200,0,Comp078659,Comp919177,17,Port70999,427,0,1,0,348
1123200,0,Comp078659,Comp925640,17,Port70999,427,0,1,0,332
1123200,0,Comp078659,Comp936925,17,Port70999,427,0,1,0,346
1123200,0,Comp078659,Comp969066,17,Port70999,427,0,1,0,355
1123200,0,Comp078659,Comp984726,17,Port70999,427,0,1,0,347
1123200,0,Comp087197,Comp275646,17,Port09790,53,1,0,73,0
1123200,0,Comp095498,Comp576031,17,Port67399,514,3,0,981,0
1123200,0,Comp097048,ActiveDirectory,6,Port17319,88,4,0,468,0
1123200,0,Comp097048,ActiveDirectory,6,Port29215,88,5,0,2161,0
1123200,0,Comp097048,ActiveDirectory,6,Port73783,88,4,0,468,0
1123200,0,Comp097048,ActiveDirectory,6,Port76523,88,6,0,2330,0
1123200,0,Comp097048,ActiveDirectory,6,Port78154,88,4,0,546,0
1123200,0,Comp097048,ActiveDirectory,6,Port86385,88,4,0,546,0
1123200,0,Comp100143,Comp275646,17,Port76750,53,1,0,66,0
1123200,0,Comp102447,Comp576031,17,Port15357,514,1,0,223,0
1123200,0,Comp107130,Comp068184,6,Port07303,443,164,129,137685,142592
1123200,0,Comp107130,Comp097048,6,Port25665,443,20,13,10795,7847
1123200,0,Comp107130,Comp097048,6,Port43375,443,152,122,126639,131304
1123200,0,Comp107130,Comp216677,6,Port04511,443,145,116,125299,129109
1123200,0,Comp107130,Comp216677,6,Port24141,443,73,54,60883,60806
1123200,0,Comp107130,Comp216677,6,Port64788,443,15,9,5213,3249
1123200,0,Comp107130,Comp220972,6,Port11551,443,15,9,5197,2593
1123200,0,Comp107130,Comp220972,6,Port14630,443,49,33,36751,35250
1123200,0,Comp107130,Comp220972,6,Port60161,443,18,12,8443,5327
1123200,0,Comp107130,Comp309567,6,Port12706,443,15,9,5197,2769
1123200,0,Comp107130,Comp309567,6,Port36845,443,15,9,5197,2657
1123200,0,Comp107130,Comp309567,6,Port74978,443,15,10,5181,2719
1123200,0,Comp107130,Comp309567,6,Port85421,443,22,13,15114,12375
1123200,0,Comp107130,Comp331940,6,Port02052,443,18,11,8651,5537
1123200,0,Comp107130,Comp331940,6,Port07419,443,161,128,136306,141102
1123200,0,Comp107130,Comp331940,6,Port08926,443,17,11,4499,3370
1123200,0,Comp107130,Comp331940,6,Port85572,443,17,11,7075,3799
1123200,0,Comp107130,Comp331940,6,Port85985,443,22,13,13424,10503
1123200,0,Comp107130,Comp331940,6,Port89303,443,15,10,5197,3135
1123200,0,Comp107130,Comp336938,6,Port16250,443,36,25,24617,22386
1123200,0,Comp107130,Comp336938,6,Port49074,443,30,21,19752,17171
1123200,0,Comp107130,Comp509586,6,Port17649,443,14,11,4767,10306
1123200,0,Comp107130,Comp509586,6,Port39708,443,15,10,5197,3311
1123200,0,Comp107130,Comp584379,6,Port13235,443,15,9,5197,2449
1123200,0,Comp107130,Comp584379,6,Port21244,443,72,52,58331,58224
1123200,0,Comp107130,Comp584379,6,Port29859,443,16,10,6725,3455
1123200,0,Comp107130,Comp584379,6,Port39536,443,22,14,12865,9919
1123200,0,Comp107130,Comp584379,6,Port70403,443,15,10,5213,3071
1123200,0,Comp107130,Comp801677,6,Port01191,443,17,11,4691,3594
1123200,0,Comp107130,Comp801677,6,Port14527,443,15,10,5181,3295
1123200,0,Comp107130,Comp801677,6,Port19854,443,15,9,5197,2657
1123200,0,Comp107130,Comp801677,6,Port59629,443,39,28,27687,25952
1123200,0,Comp107130,Comp801677,6,Port75052,443,46,32,34864,33264
1123200,0,Comp107130,Comp847595,6,Port01645,443,15,9,5197,3153
1123200,0,Comp107130,Comp847595,6,Port31420,443,15,9,5197,2401
1123200,0,Comp107130,Comp847595,6,Port38454,443,15,10,5181,2591
1123200,0,Comp107130,Comp847595,6,Port54237,443,18,10,8299,5097
1123200,0,Comp107130,Comp847595,6,Port56762,443,15,10,5197,2447
1123200,0,Comp107130,Comp847595,6,Port77110,443,16,9,6629,3281
1123200,0,Comp107130,Comp872738,6,Port22425,443,15,10,5197,3199
1123200,0,Comp107130,Comp872738,6,Port23769,443,16,9,6421,3073
1123200,0,Comp107130,Comp872738,6,Port33574,443,21,13,13949,11207
1123200,0,Comp107130,Comp872738,6,Port59307,443,83,61,67584,68020
1123200,0,Comp107130,Comp872738,6,Port60101,443,50,35,40277,39075
1123200,0,Comp107130,Comp872738,6,Port76555,443,23,14,16003,13375
1123200,0,Comp107130,Comp906925,6,Port20995,443,15,10,5197,2751
1123200,0,Comp107130,Comp906925,6,Port42504,443,15,9,5197,3185
1123200,0,Comp107130,Comp965724,6,Port18452,443,15,9,5229,2401
1123200,0,Comp107130,Comp965724,6,Port34846,443,36,25,24265,22130
1123200,0,Comp107978,Comp225307,6,Port45271,88,4,4,478,432
1123200,0,Comp111669,Comp576031,17,Port04804,514,16,0,4631,0
1123200,0,Comp121569,Comp275646,17,Port08871,53,2,0,132,0
1123200,0,Comp121569,Comp275646,17,Port87683,53,2,0,132,0
1123200,0,Comp124753,Comp576031,17,Port63480,514,1,0,1356,0
1123200,0,Comp126378,Comp576031,17,Port51476,514,1,0,242,0
1123200,0,Comp127761,Comp576843,6,Port55453,80,5,0,400,0
1123200,0,Comp135773,Comp275646,17,Port51516,53,1,0,60,0
1123200,0,Comp137325,Comp576843,6,Port33370,80,5,0,387,0
1123200,0,Comp137402,Comp576031,17,Port77135,514,1,0,242,0
1123200,0,Comp143505,Comp576031,17,Port57911,514,8,0,4125,0
1123200,0,Comp145248,Comp576031,17,Port54872,514,1,0,1165,0
1123200,0,Comp160050,Comp576843,6,Port38905,443,11,0,2445,0
1123200,0,Comp166515,Comp576031,17,Port65288,514,2,0,1879,0
1123200,0,Comp170364,Comp275646,17,Port59151,53,1,0,66,0
1123200,0,Comp179331,Comp275646,17,Port46712,53,1,0,59,0
1123200,0,Comp179331,Comp576843,6,Port64465,80,5,0,398,0
1123200,0,Comp186656,Comp576031,17,Port61896,514,5,0,3295,0
1123200,0,Comp193064,Comp576031,17,Port30976,514,1,0,1359,0
1123200,0,Comp197991,Comp576031,17,Port18427,514,1,0,1365,0
1123200,0,Comp200722,Comp576031,17,Port47292,514,1,0,243,0
1123200,0,Comp204030,Comp576031,17,Port28524,514,16,0,4631,0
1123200,0,Comp207011,Comp576031,17,Port54190,514,1,0,242,0
1123200,0,Comp208095,Comp275646,17,Port38122,53,2,0,134,0
1123200,0,Comp208095,Comp368295,6,Port24795,Port80111,17,14,2724,4271
1123200,0,Comp208095,Comp368295,6,Port57318,Port80111,29,20,18526,4583
1123200,0,Comp213680,Comp576031,17,Port03966,514,5,0,3337,0
1123200,0,Comp216639,Comp121569,6,Port99545,Port95695,10,7,1164,332
1123200,0,Comp225830,Comp576843,6,Port08107,80,5,0,398,0
1123200,0,Comp228039,ActiveDirectory,17,Port32659,389,1,0,192,0
1123200,0,Comp228039,ActiveDirectory,6,Port24523,389,9,0,2770,0
1123200,0,Comp228039,ActiveDirectory,6,Port47332,389,5,0,457,0
1123200,0,Comp231097,Comp576031,17,Port15280,514,1,0,1355,0
1123200,0,Comp239403,Comp866402,6,Port95765,2628,3,4,168,216
1123200,0,Comp252082,Comp576843,6,Port13029,80,5,0,397,0
1123200,0,Comp256209,Comp576843,6,Port01801,80,5,0,400,0
1123200,0,Comp257274,Comp014225,6,Port97193,Port15921,1,1,60,46
1123200,0,Comp257274,Comp022444,6,Port28444,Port00588,5,5,285,459
1123200,0,Comp257274,Comp048105,6,Port96775,80,4,3,225,180
1123200,0,Comp257274,Comp058959,6,Port66460,Port95765,4,2,216,112
1123200,0,Comp257274,Comp092985,6,Port71994,Port21982,4,3,216,164
1123200,0,Comp257274,Comp093748,6,Port37276,80,4,3,225,479
1123200,0,Comp257274,Comp120033,6,Port00851,Port99534,4,3,216,164
